ptnum,bary_x,bary_y,bary_z,Cd_x,Cd_y,Cd_z,Rout,faceid,theta,P_x,P_y,P_z,vortex_core_vel_x,vortex_core_vel_y,vortex_core_vel_z,Rin,gamma
634,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.331119418144226,0.0,0.07754534482955933,0.0,0.0,0.0,0.0,0.0
635,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.3352875709533691,0.0,0.07696229964494705,0.0,0.0,0.0,0.0,0.0
636,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.3394079208374023,0.0,0.07645609229803085,0.0,0.0,0.0,0.0,0.0
637,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.3434802293777466,0.0,0.0760267898440361,0.0,0.0,0.0,0.0,0.0
638,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.347504734992981,0.0,0.07567433267831802,0.0,0.0,0.0,0.0,0.0
639,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.3514811992645264,0.0,0.0753987729549408,0.0,0.0,0.0,0.0,0.0
640,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.3554097414016724,0.0,0.07520009577274323,0.0,0.0,0.0,0.0,0.0
641,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.359290361404419,0.0,0.07507827132940292,0.0,0.0,0.0,0.0,0.0
642,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.3631229400634766,0.0,0.07503334432840347,0.0,0.0,0.0,0.0,0.0
643,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.3669077157974243,0.0,0.07506527751684189,0.0,0.0,0.0,0.0,0.0
644,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.3712509870529175,0.0,0.07659347355365753,0.0,0.0,0.0,0.0,0.0
645,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.375869631767273,0.0,0.07868723571300507,0.0,0.0,0.0,0.0,0.0
646,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.3805104494094849,0.0,0.08070581406354904,0.0,0.0,0.0,0.0,0.0
647,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.3851735591888428,0.0,0.0826493576169014,0.0,0.0,0.0,0.0,0.0
648,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.3896006345748901,0.0,0.08398380875587463,0.0,0.0,0.0,0.0,0.0
649,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.393875241279602,0.0,0.08478481322526932,0.0,0.0,0.0,0.0,0.0
650,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.3981834650039673,0.0,0.08541232347488403,0.0,0.0,0.0,0.0,0.0
651,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.402525782585144,0.0,0.08586637675762177,0.0,0.0,0.0,0.0,0.0
652,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.4069018363952637,0.0,0.08614696562290192,0.0,0.0,0.0,0.0,0.0
653,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.4113117456436157,0.0,0.08625409007072449,0.0,0.0,0.0,0.0,0.0
654,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.4157555103302002,0.0,0.08618775755167007,0.0,0.0,0.0,0.0,0.0
655,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.420233130455017,0.0,0.08594795316457748,0.0,0.0,0.0,0.0,0.0
656,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.4247446060180664,0.0,0.08553468436002731,0.0,0.0,0.0,0.0,0.0
657,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.4292900562286377,0.0,0.08494794368743896,0.0,0.0,0.0,0.0,0.0
658,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.4338692426681519,0.0,0.08418774604797363,0.0,0.0,0.0,0.0,0.0
659,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.4384821653366089,0.0,0.08325411379337311,0.0,0.0,0.0,0.0,0.0
660,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.4431291818618774,0.0,0.08214695751667023,0.0,0.0,0.0,0.0,0.0
661,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.4478098154067993,0.0,0.08086639642715454,0.0,0.0,0.0,0.0,0.0
662,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.4525245428085327,0.0,0.0794123038649559,0.0,0.0,0.0,0.0,0.0
663,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.4572728872299194,0.0,0.07778482884168625,0.0,0.0,0.0,0.0,0.0
664,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.4620553255081177,0.0,0.07598378509283066,0.0,0.0,0.0,0.0,0.0
665,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.4668713808059692,0.0,0.07400938868522644,0.0,0.0,0.0,0.0,0.0
666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.4717214107513428,0.0,0.07186146825551987,0.0,0.0,0.0,0.0,0.0
667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.4766052961349487,0.0,0.06954009085893631,0.0,0.0,0.0,0.0,0.0
668,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.481523036956787,0.0,0.06704524159431458,0.0,0.0,0.0,0.0,0.0
669,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.486474633216858,0.0,0.06437693536281586,0.0,0.0,0.0,0.0,0.0
670,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.4914600849151611,0.0,0.061535149812698364,0.0,0.0,0.0,0.0,0.0
671,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.4964793920516968,0.0,0.058519914746284485,0.0,0.0,0.0,0.0,0.0
672,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.5015324354171753,0.0,0.055331286042928696,0.0,0.0,0.0,0.0,0.0
673,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.5066195726394653,0.0,0.051969025284051895,0.0,0.0,0.0,0.0,0.0
674,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.5117403268814087,0.0,0.04843347519636154,0.0,0.0,0.0,0.0,0.0
675,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.5168951749801636,0.0,0.04472428187727928,0.0,0.0,0.0,0.0,0.0
676,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.5220836400985718,0.0,0.040841810405254364,0.0,0.0,0.0,0.0,0.0
677,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.5273061990737915,0.0,0.03678567335009575,0.0,0.0,0.0,0.0,0.0
678,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.5325623750686646,0.0,0.03255629166960716,0.0,0.0,0.0,0.0,0.0
679,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.53785240650177,0.0,0.028153324499726295,0.0,0.0,0.0,0.0,0.0
680,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.5428311824798584,0.0,0.024711333215236664,0.0,0.0,0.0,0.0,0.0
681,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.546685814857483,0.0,0.02496776543557644,0.0,0.0,0.0,0.0,0.0
682,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.5505645275115967,0.0,0.02519400045275688,0.0,0.0,0.0,0.0,0.0
683,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.554466962814331,0.0,0.02539004571735859,0.0,0.0,0.0,0.0,0.0
684,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.5583934783935547,0.0,0.025555888190865517,0.0,0.0,0.0,0.0,0.0
685,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.562343716621399,0.0,0.025691524147987366,0.0,0.0,0.0,0.0,0.0
686,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.5663180351257324,0.0,0.025796974077820778,0.0,0.0,0.0,0.0,0.0
687,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.570315957069397,0.0,0.025872228667140007,0.0,0.0,0.0,0.0,0.0
688,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.5743381977081299,0.0,0.025917282328009605,0.0,0.0,0.0,0.0,0.0
689,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.5783839225769043,0.0,0.02593214437365532,0.0,0.0,0.0,0.0,0.0
690,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.5824538469314575,0.0,0.025916805490851402,0.0,0.0,0.0,0.0,0.0
691,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.5865474939346313,0.0,0.025871271267533302,0.0,0.0,0.0,0.0,0.0
692,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.5906652212142944,0.0,0.02579553797841072,0.0,0.0,0.0,0.0,0.0
693,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.5948066711425781,0.0,0.025689611211419106,0.0,0.0,0.0,0.0,0.0
694,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.5989720821380615,0.0,0.025553492829203606,0.0,0.0,0.0,0.0,0.0
695,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.6031614542007446,0.0,0.025387173518538475,0.0,0.0,0.0,0.0,0.0
696,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.607374668121338,0.0,0.02519066073000431,0.0,0.0,0.0,0.0,0.0
697,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.6116117238998413,0.0,0.024963947013020515,0.0,0.0,0.0,0.0,0.0
698,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.6158727407455444,0.0,0.02470703236758709,0.0,0.0,0.0,0.0,0.0
699,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.6201577186584473,0.0,0.02441992424428463,0.0,0.0,0.0,0.0,0.0
700,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.6244664192199707,0.0,0.024102630093693733,0.0,0.0,0.0,0.0,0.0
701,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.6287992000579834,0.0,0.023755116388201714,0.0,0.0,0.0,0.0,0.0
702,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.6331557035446167,0.0,0.0233774371445179,0.0,0.0,0.0,0.0,0.0
703,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.6375364065170288,0.0,0.022969530895352364,0.0,0.0,0.0,0.0,0.0
704,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.641940712928772,0.0,0.022531451657414436,0.0,0.0,0.0,0.0,0.0
705,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.6463690996170044,0.0,0.022063152864575386,0.0,0.0,0.0,0.0,0.0
706,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.6508212089538574,0.0,0.02156468667089939,0.0,0.0,0.0,0.0,0.0
707,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.6552973985671997,0.0,0.02103600837290287,0.0,0.0,0.0,0.0,0.0
708,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.6597973108291626,0.0,0.02047712914645672,0.0,0.0,0.0,0.0,0.0
709,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.6643213033676147,0.0,0.019888056442141533,0.0,0.0,0.0,0.0,0.0
710,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.6684818267822266,0.0,0.01961139589548111,0.0,0.0,0.0,0.0,0.0
711,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.6725102663040161,0.0,0.01947895437479019,0.0,0.0,0.0,0.0,0.0
712,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.6765002012252808,0.0,0.019411854445934296,0.0,0.0,0.0,0.0,0.0
713,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.6804516315460205,0.0,0.01941012218594551,0.0,0.0,0.0,0.0,0.0
714,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.6843647956848145,0.0,0.019473744556307793,0.0,0.0,0.0,0.0,0.0
715,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.688239336013794,0.0,0.01960272155702114,0.0,0.0,0.0,0.0,0.0
716,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.6920757293701172,0.0,0.019797049462795258,0.0,0.0,0.0,0.0,0.0
717,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.695873498916626,0.0,0.02005673572421074,0.0,0.0,0.0,0.0,0.0
718,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.699633002281189,0.0,0.020381776615977287,0.0,0.0,0.0,0.0,0.0
719,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.7033538818359375,0.0,0.02077217400074005,0.0,0.0,0.0,0.0,0.0
720,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.7070366144180298,0.0,0.021227942779660225,0.0,0.0,0.0,0.0,0.0
721,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.7106807231903076,0.0,0.021749049425125122,0.0,0.0,0.0,0.0,0.0
722,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.7142865657806396,0.0,0.022335534915328026,0.0,0.0,0.0,0.0,0.0
723,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.7178537845611572,0.0,0.02298733778297901,0.0,0.0,0.0,0.0,0.0
724,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.7214072942733765,0.0,0.023553043603897095,0.0,0.0,0.0,0.0,0.0
725,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.7259962558746338,0.0,0.017737573012709618,0.0,0.0,0.0,0.0,0.0
726,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.730552315711975,0.0,0.012180263176560402,0.0,0.0,0.0,0.0,0.0
727,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.7350760698318481,0.0,0.006880562286823988,0.0,0.0,0.0,0.0,0.0
728,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.7395671606063843,0.0,0.0018389946781098843,0.0,0.0,0.0,0.0,0.0
729,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.7440259456634521,0.0,-0.0029449397698044777,0.0,0.0,0.0,0.0,0.0
730,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.7484519481658936,0.0,-0.0074707516469061375,0.0,0.0,0.0,0.0,0.0
731,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.7528455257415771,0.0,-0.011738918721675873,0.0,0.0,0.0,0.0,0.0
732,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.7572064399719238,0.0,-0.015749001875519753,0.0,0.0,0.0,0.0,0.0
733,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.7615350484848022,0.0,-0.019501399248838425,0.0,0.0,0.0,0.0,0.0
734,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.7658309936523438,0.0,-0.022995728999376297,0.0,0.0,0.0,0.0,0.0
735,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.7700945138931274,0.0,-0.026232369244098663,0.0,0.0,0.0,0.0,0.0
736,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.7743252515792847,0.0,-0.02921096794307232,0.0,0.0,0.0,0.0,0.0
737,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.778523564338684,0.0,-0.031931694597005844,0.0,0.0,0.0,0.0,0.0
738,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.7826894521713257,0.0,-0.034394677728414536,0.0,0.0,0.0,0.0,0.0
739,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.7868226766586304,0.0,-0.03659965842962265,0.0,0.0,0.0,0.0,0.0
740,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.791138768196106,0.0,-0.03763626888394356,0.0,0.0,0.0,0.0,0.0
741,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.7957395315170288,0.0,-0.03727974370121956,0.0,0.0,0.0,0.0,0.0
742,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.8003404140472412,0.0,-0.03681947663426399,0.0,0.0,0.0,0.0,0.0
743,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.804940938949585,0.0,-0.03625550866127014,0.0,0.0,0.0,0.0,0.0
744,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.8095415830612183,0.0,-0.03558779135346413,0.0,0.0,0.0,0.0,0.0
745,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.8141419887542725,0.0,-0.034816399216651917,0.0,0.0,0.0,0.0,0.0
746,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.8187425136566162,0.0,-0.03394123911857605,0.0,0.0,0.0,0.0,0.0
747,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.8233426809310913,0.0,-0.03296242281794548,0.0,0.0,0.0,0.0,0.0
748,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.8279430866241455,0.0,-0.03187980875372887,0.0,0.0,0.0,0.0,0.0
749,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.832543134689331,0.0,-0.030693553388118744,0.0,0.0,0.0,0.0,0.0
750,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.837143063545227,0.0,-0.029403578490018845,0.0,0.0,0.0,0.0,0.0
751,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.8417431116104126,0.0,-0.028009813278913498,0.0,0.0,0.0,0.0,0.0
752,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.846342921257019,0.0,-0.026512406766414642,0.0,0.0,0.0,0.0,0.0
753,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.850942850112915,0.0,-0.024911200627684593,0.0,0.0,0.0,0.0,0.0
754,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.855542540550232,0.0,-0.023206355050206184,0.0,0.0,0.0,0.0,0.0
755,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.8601422309875488,0.0,-0.021397707983851433,0.0,0.0,0.0,0.0,0.0
756,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.8647418022155762,0.0,-0.019485436379909515,0.0,0.0,0.0,0.0,0.0
757,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.8693413734436035,0.0,-0.017469337210059166,0.0,0.0,0.0,0.0,0.0
758,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.8739405870437622,0.0,-0.015349633991718292,0.0,0.0,0.0,0.0,0.0
759,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.8785400390625,0.0,-0.01312609389424324,0.0,0.0,0.0,0.0,0.0
760,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.8831392526626587,0.0,-0.010798953473567963,0.0,0.0,0.0,0.0,0.0
761,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.8877384662628174,0.0,-0.008367970585823059,0.0,0.0,0.0,0.0,0.0
762,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.892337441444397,0.0,-0.005833395756781101,0.0,0.0,0.0,0.0,0.0
763,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.896936297416687,0.0,-0.0031951137352734804,0.0,0.0,0.0,0.0,0.0
764,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.9016035795211792,0.0,-0.0014660783344879746,0.0,0.0,0.0,0.0,0.0
765,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.9064314365386963,0.0,-0.001804066589102149,0.0,0.0,0.0,0.0,0.0
766,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.9112963676452637,0.0,-0.002255034167319536,0.0,0.0,0.0,0.0,0.0
767,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.9161977767944336,0.0,-0.0028189420700073242,0.0,0.0,0.0,0.0,0.0
768,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.9211360216140747,0.0,-0.0034958436153829098,0.0,0.0,0.0,0.0,0.0
769,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.926110863685608,0.0,-0.0042856656946241856,0.0,0.0,0.0,0.0,0.0
770,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.9311226606369019,0.0,-0.005188492126762867,0.0,0.0,0.0,0.0,0.0
771,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.9361708164215088,0.0,-0.006204231176525354,0.0,0.0,0.0,0.0,0.0
772,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.941256046295166,0.0,-0.007332991808652878,0.0,0.0,0.0,0.0,0.0
773,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.9463776350021362,0.0,-0.008574644103646278,0.0,0.0,0.0,0.0,0.0
774,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.9515362977981567,0.0,-0.009929332882165909,0.0,0.0,0.0,0.0,0.0
775,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.9567314386367798,0.0,-0.011396908201277256,0.0,0.0,0.0,0.0,0.0
776,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.9619635343551636,0.0,-0.012977523729205132,0.0,0.0,0.0,0.0,0.0
777,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.9672319889068604,0.0,-0.01467101089656353,0.0,0.0,0.0,0.0,0.0
778,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.9725372791290283,0.0,-0.016477463766932487,0.0,0.0,0.0,0.0,0.0
779,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.977879524230957,0.0,-0.01839696802198887,0.0,0.0,0.0,0.0,0.0
780,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.9832582473754883,0.0,-0.020429329946637154,0.0,0.0,0.0,0.0,0.0
781,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.9886739253997803,0.0,-0.022574767470359802,0.0,0.0,0.0,0.0,0.0
782,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.9941259622573853,0.0,-0.02483305335044861,0.0,0.0,0.0,0.0,0.0
783,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.9996150732040405,0.0,-0.027204420417547226,0.0,0.0,0.0,0.0,0.0
784,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,2.005140542984009,0.0,-0.02968861535191536,0.0,0.0,0.0,0.0,0.0
785,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,2.0107033252716064,0.0,-0.0322859100997448,0.0,0.0,0.0,0.0,0.0
786,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,2.0163021087646484,0.0,-0.03499602526426315,0.0,0.0,0.0,0.0,0.0
787,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,2.0219380855560303,0.0,-0.03781925141811371,0.0,0.0,0.0,0.0,0.0
788,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,2.0276105403900146,0.0,-0.04075527936220169,0.0,0.0,0.0,0.0,0.0
789,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,2.0333199501037598,0.0,-0.043804433196783066,0.0,0.0,0.0,0.0,0.0
790,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,2.0390658378601074,0.0,-0.04696638509631157,0.0,0.0,0.0,0.0,0.0
791,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,2.043978691101074,0.0,-0.04814723879098892,0.0,0.0,0.0,0.0,0.0
792,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,2.048260450363159,0.0,-0.047935791313648224,0.0,0.0,0.0,0.0,0.0
793,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,2.052497148513794,0.0,-0.04777027666568756,0.0,0.0,0.0,0.0,0.0
794,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,2.0566892623901367,0.0,-0.04765065759420395,0.0,0.0,0.0,0.0,0.0
795,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,2.0608363151550293,0.0,-0.04757695272564888,0.0,0.0,0.0,0.0,0.0
796,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,2.06493878364563,0.0,-0.04754916951060295,0.0,0.0,0.0,0.0,0.0
797,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,2.0689961910247803,0.0,-0.04756729304790497,0.0,0.0,0.0,0.0,0.0
798,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,2.0730090141296387,0.0,-0.04763133078813553,0.0,0.0,0.0,0.0,0.0
799,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,2.0769765377044678,0.0,-0.04774126783013344,0.0,0.0,0.0,0.0,0.0
800,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,2.080899715423584,0.0,-0.04789712280035019,0.0,0.0,0.0,0.0,0.0
801,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,2.08477783203125,0.0,-0.04809889197349548,0.0,0.0,0.0,0.0,0.0
802,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,2.088611125946045,0.0,-0.04834657534956932,0.0,0.0,0.0,0.0,0.0
803,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,2.0923995971679688,0.0,-0.04864015430212021,0.0,0.0,0.0,0.0,0.0
804,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,2.096625566482544,0.0,-0.048985112458467484,0.0,0.0,0.0,0.0,0.0
805,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,2.101606845855713,0.0,-0.04936879500746727,0.0,0.0,0.0,0.0,0.0
806,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,2.106570243835449,0.0,-0.04977519437670708,0.0,0.0,0.0,0.0,0.0
807,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,2.1115167140960693,0.0,-0.050204332917928696,0.0,0.0,0.0,0.0,0.0
808,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,2.116445541381836,0.0,-0.05065617710351944,0.0,0.0,0.0,0.0,0.0
809,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,2.1213572025299072,0.0,-0.051130764186382294,0.0,0.0,0.0,0.0,0.0
810,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,2.126251459121704,0.0,-0.05162806436419487,0.0,0.0,0.0,0.0,0.0
