ptnum,bary_x,bary_y,bary_z,Rout,faceid,theta,P_x,P_y,P_z,Rin,vortex_core_vel_x,vortex_core_vel_y,vortex_core_vel_z,gamma
165,0.01978468894958496,0.8042908310890198,0.17592447996139526,2.0,694,0.0,1.3306612968444824,0.0,-1.3868084458579233e-09,1.0,-0.032294243574142456,0.0,0.15364113450050354,1.0
166,0.037960320711135864,0.7864097356796265,0.17562994360923767,2.0,694,0.0,1.3326653242111206,0.0,-1.0538383499181236e-09,1.0,-0.03103845752775669,0.0,0.15068793296813965,1.0
167,0.05613601207733154,0.7685285806655884,0.17533540725708008,2.0,694,0.0,1.3346693515777588,0.0,-8.143858920561797e-10,1.0,-0.029810555279254913,0.0,0.14777615666389465,1.0
168,0.07431164383888245,0.7506474852561951,0.17504087090492249,2.0,694,0.0,1.336673378944397,0.0,-4.814157961163801e-10,1.0,-0.02861054241657257,0.0,0.14490582048892975,1.0
169,0.09248721599578857,0.7327664494514465,0.1747463345527649,2.0,694,0.0,1.3386774063110352,0.0,-5.4928062098724695e-11,1.0,-0.027438418939709663,0.0,0.14207692444324493,1.0
170,0.11066186428070068,0.7148863077163696,0.1744518280029297,2.0,694,0.0,1.3406813144683838,0.0,-1.0644045644880862e-09,1.0,-0.02629423886537552,0.0,0.13928960263729095,1.0
171,0.1288374960422516,0.6970052123069763,0.1741572916507721,2.0,694,0.0,1.342685341835022,0.0,-7.314344685482865e-10,1.0,-0.025177882984280586,0.0,0.13654355704784393,1.0
172,0.1470131278038025,0.679124116897583,0.1738627552986145,2.0,694,0.0,1.3446893692016602,0.0,-3.984643726084869e-10,1.0,-0.02408941276371479,0.0,0.133838951587677,1.0
173,0.16518881916999817,0.6612429618835449,0.1735682189464569,2.0,694,0.0,1.3466933965682983,0.0,-1.5901191474654297e-10,1.0,-0.023028826341032982,0.0,0.13117575645446777,1.0
174,0.1833643764257431,0.6433619260787964,0.1732736974954605,2.0,694,0.0,1.3486974239349365,0.0,-1.151888584516314e-09,1.0,-0.021996131166815758,0.0,0.12855403125286102,1.0
175,0.20154006779193878,0.6254807710647583,0.17297916114330292,2.0,694,0.0,1.3507014513015747,0.0,-9.124361266543701e-10,1.0,-0.020991316065192223,0.0,0.12597370147705078,1.0
176,0.2197156846523285,0.607599675655365,0.17268463969230652,2.0,694,0.0,1.352705478668213,0.0,-1.998830434501997e-09,1.0,-0.020014390349388123,0.0,0.12343481183052063,1.0
177,0.23789024353027344,0.5897196531295776,0.17239010334014893,2.0,694,0.0,1.3547093868255615,0.0,1.745714683920596e-11,1.0,-0.019065408036112785,0.0,0.12093750387430191,1.0
178,0.25606584548950195,0.5718385577201843,0.17209558188915253,2.0,694,0.0,1.3567134141921997,0.0,-1.0689371610084208e-09,1.0,-0.01814425177872181,0.0,0.11848147958517075,1.0
179,0.27424156665802,0.5539574027061462,0.17180104553699493,2.0,694,0.0,1.358717441558838,0.0,-8.294847031464769e-10,1.0,-0.01725098118185997,0.0,0.11606688052415848,1.0
180,0.29241710901260376,0.5360763669013977,0.17150652408599854,2.0,694,0.0,1.360721468925476,0.0,-1.822361372916248e-09,1.0,-0.016385599970817566,0.0,0.1136937290430069,1.0
181,0.31059280037879944,0.5181952118873596,0.17121198773384094,2.0,694,0.0,1.3627254962921143,0.0,-1.582908915054304e-09,1.0,-0.015548100695014,0.0,0.11136198788881302,1.0
182,0.3287673592567444,0.5003151893615723,0.17091746628284454,2.0,694,0.0,1.364729404449463,0.0,-9.859857375005276e-10,1.0,-0.0147385373711586,0.0,0.10907182842493057,1.0
183,0.3469429612159729,0.48243409395217896,0.17062292993068695,2.0,694,0.0,1.366733431816101,0.0,-6.53015641560728e-10,1.0,-0.013956810347735882,0.0,0.10682295262813568,1.0
184,0.3651185929775238,0.46455296874046326,0.17032840847969055,2.0,694,0.0,1.3687374591827393,0.0,-1.7861687684472827e-09,1.0,-0.013202968053519726,0.0,0.10461550951004028,1.0
185,0.3832942843437195,0.44667184352874756,0.17003387212753296,2.0,694,0.0,1.3707414865493774,0.0,-1.4999574915464109e-09,1.0,-0.012477013282477856,0.0,0.10244949907064438,1.0
186,0.4014698565006256,0.42879077792167664,0.16973933577537537,2.0,694,0.0,1.3727455139160156,0.0,-1.1202285765676834e-09,1.0,-0.011778945103287697,0.0,0.10032492130994797,1.0
187,0.4196455478668213,0.41090965270996094,0.16944479942321777,2.0,694,0.0,1.3747495412826538,0.0,-8.340172996668116e-10,1.0,-0.0111087616533041,0.0,0.09824177622795105,1.0
188,0.4378211796283722,0.3930285573005676,0.16915026307106018,2.0,694,0.0,1.376753568649292,0.0,-5.010472037270119e-10,1.0,-0.010466465726494789,0.0,0.09620006382465363,1.0
189,0.45599570870399475,0.3751485049724579,0.16885575652122498,2.0,694,0.0,1.3787574768066406,0.0,-1.3702472489995898e-09,1.0,-0.009852089919149876,0.0,0.09419989585876465,1.0
190,0.47417140007019043,0.3572674095630646,0.16856122016906738,2.0,694,0.0,1.3807615041732788,0.0,-1.0372771530597902e-09,1.0,-0.009265564382076263,0.0,0.09224104881286621,1.0
191,0.49234703183174133,0.3393862843513489,0.1682666838169098,2.0,694,0.0,1.382765531539917,0.0,-7.510658761589184e-10,1.0,-0.008706923574209213,0.0,0.09032361954450607,1.0
192,0.5105226635932922,0.32150521874427795,0.1679721474647522,2.0,694,0.0,1.3847695589065552,0.0,-3.713369611801909e-10,1.0,-0.008176171220839024,0.0,0.08844763785600662,1.0
193,0.5286982655525208,0.30362409353256226,0.1676776260137558,2.0,694,0.0,1.3867735862731934,0.0,-1.5044900880667456e-09,1.0,-0.007673301268368959,0.0,0.08661306649446487,1.0
194,0.5468728542327881,0.2857440710067749,0.1673831045627594,2.0,694,0.0,1.388777494430542,0.0,-9.075669105129691e-10,1.0,-0.007198347710072994,0.0,0.08482005447149277,1.0
195,0.5650495290756226,0.26786190271377563,0.1670885533094406,2.0,694,0.0,1.3907816410064697,0.0,-8.385498961871463e-10,1.0,-0.006751223932951689,0.0,0.08306824415922165,1.0
196,0.5832241773605347,0.2499818354845047,0.1667940318584442,2.0,694,0.0,1.3927855491638184,0.0,-3.117649471917616e-10,1.0,-0.006332038436084986,0.0,0.08135808259248734,1.0
197,0.6013997793197632,0.232100710272789,0.16649951040744781,2.0,694,0.0,1.3947895765304565,0.0,-1.4449180740783163e-09,1.0,-0.0059407115913927555,0.0,0.07968924194574356,1.0
198,0.6195753812789917,0.21421964466571808,0.16620497405529022,2.0,694,0.0,1.3967936038970947,0.0,-1.0651891590995888e-09,1.0,-0.0055772727355360985,0.0,0.07806183397769928,1.0
199,0.637751042842865,0.19633851945400238,0.16591043770313263,2.0,694,0.0,1.398797631263733,0.0,-7.78977882198717e-10,1.0,-0.005241719074547291,0.0,0.07647585868835449,1.0
200,0.6559266448020935,0.17845742404460907,0.16561590135097504,2.0,694,0.0,1.400801658630371,0.0,-4.4600778625891735e-10,1.0,-0.004934051539748907,0.0,0.0749313160777092,1.0
201,0.6741012334823608,0.16057737171649933,0.16532139480113983,2.0,694,0.0,1.4028055667877197,0.0,-1.3152078315314952e-09,1.0,-0.004654285963624716,0.0,0.07342829555273056,1.0
202,0.6922768950462341,0.14269627630710602,0.16502685844898224,2.0,694,0.0,1.404809594154358,0.0,-9.822377355916956e-10,1.0,-0.004402389749884605,0.0,0.07196661829948425,1.0
203,0.7104524970054626,0.12481515854597092,0.16473232209682465,2.0,694,0.0,1.406813621520996,0.0,-6.843367539310918e-10,1.0,-0.004178378265351057,0.0,0.07054635882377625,1.0
204,0.7286281585693359,0.1069340631365776,0.16443778574466705,2.0,694,0.0,1.4088176488876343,0.0,-3.513666579912922e-10,1.0,-0.003982254303991795,0.0,0.06916753947734833,1.0
205,0.7468037605285645,0.0890529602766037,0.16414324939250946,2.0,694,0.0,1.4108216762542725,0.0,-3.0086266811224505e-11,1.0,-0.003814015071839094,0.0,0.0678301453590393,1.0
206,0.7649783492088318,0.07117290794849396,0.16384874284267426,2.0,694,0.0,1.412825584411621,0.0,-8.992863120838024e-10,1.0,-0.003673669882118702,0.0,0.06653427332639694,1.0
207,0.783155083656311,0.05329074710607529,0.16355419158935547,2.0,694,0.0,1.4148297309875488,0.0,-8.185795929982476e-10,1.0,-0.0035611961502581835,0.0,0.06527967005968094,1.0
208,0.8013296127319336,0.035410698503255844,0.16325967013835907,2.0,694,0.0,1.4168336391448975,0.0,-2.62570382103533e-10,1.0,-0.0034766194876283407,0.0,0.06406664103269577,1.0
209,0.8195052742958069,0.017529593780636787,0.16296513378620148,2.0,694,0.0,1.4188376665115356,0.0,5.578758288660168e-11,1.0,-0.003419923596084118,0.0,0.06289497762918472,1.0
210,0.000360831618309021,0.8373181223869324,0.1623210459947586,2.0,695,0.0,1.4208416938781738,0.0,-1.7325972878623475e-09,1.0,-0.003408161224797368,0.0,0.06174728274345398,1.0
211,0.018715396523475647,0.8370398879051208,0.1442447155714035,2.0,695,0.0,1.422845721244812,0.0,-1.0150525753260808e-08,1.0,-0.004249472636729479,0.0,0.05977796018123627,1.0
212,0.037069812417030334,0.8367617726325989,0.1261684149503708,2.0,695,0.0,1.4248497486114502,0.0,-7.428630155459359e-09,1.0,-0.0050696758553385735,0.0,0.05786523222923279,1.0
213,0.05542324483394623,0.8364835977554321,0.10809315741062164,2.0,695,0.0,1.4268536567687988,0.0,-1.1803794386366917e-08,1.0,-0.005868727341294289,0.0,0.056009188294410706,1.0
214,0.0737776979804039,0.8362054824829102,0.09001681953668594,2.0,695,0.0,1.428857684135437,0.0,-9.028125802501563e-09,1.0,-0.006646720692515373,0.0,0.05420961603522301,1.0
215,0.09213216602802277,0.8359273076057434,0.07194052636623383,2.0,695,0.0,1.4308617115020752,0.0,-1.1908405816996037e-08,1.0,-0.007403605617582798,0.0,0.05246662721037865,1.0
216,0.11048661917448044,0.8356491923332214,0.053864188492298126,2.0,695,0.0,1.4328657388687134,0.0,-9.132738121309103e-09,1.0,-0.008139386773109436,0.0,0.050780221819877625,1.0
217,0.1288410723209381,0.8353710770606995,0.03578785061836243,2.0,695,0.0,1.4348697662353516,0.0,-6.357069537443749e-09,1.0,-0.008854060433804989,0.0,0.04915039613842964,1.0
218,0.14719554781913757,0.8350929021835327,0.01771155744791031,2.0,695,0.0,1.4368737936019897,0.0,-9.237349551938223e-09,1.0,-0.009547626599669456,0.0,0.047577153891325,1.0
219,0.16518068313598633,0.000372349692042917,0.8344469666481018,2.0,1500,0.0,1.438877820968628,0.0,1.298619101142151e-09,1.0,-0.010202387347817421,0.0,0.046041976660490036,1.0
220,0.16523855924606323,0.01882152073085308,0.8159399032592773,2.0,1500,0.0,1.4408817291259766,0.0,-8.704689413718825e-09,1.0,-0.009987511672079563,0.0,0.04366078972816467,1.0
221,0.16529637575149536,0.03727176412940025,0.7974318861961365,2.0,1500,0.0,1.4428857564926147,0.0,-7.259215895061288e-09,1.0,-0.009773025289177895,0.0,0.04132921248674393,1.0
222,0.16535413265228271,0.05572205409407616,0.7789238095283508,2.0,1500,0.0,1.444889783859253,0.0,-7.02318292411519e-09,1.0,-0.009558936581015587,0.0,0.03904736787080765,1.0
223,0.16541194915771484,0.07417234033346176,0.7604157328605652,2.0,1500,0.0,1.4468938112258911,0.0,-7.137708646354213e-09,1.0,-0.009345246478915215,0.0,0.03681526333093643,1.0
224,0.16546964645385742,0.09262260794639587,0.7419077157974243,2.0,1500,0.0,1.4488978385925293,0.0,-3.413604954261018e-09,1.0,-0.009131954982876778,0.0,0.03463290259242058,1.0
225,0.16552752256393433,0.11107178032398224,0.7234007120132446,2.0,1500,0.0,1.450901746749878,0.0,-7.699510362613182e-09,1.0,-0.008919074200093746,0.0,0.03250040113925934,1.0
226,0.1655852198600769,0.12952207028865814,0.7048926949501038,2.0,1500,0.0,1.4529057741165161,0.0,-1.8720569538999143e-09,1.0,-0.008706580847501755,0.0,0.030417516827583313,1.0
227,0.1656430959701538,0.14797233045101166,0.6863845586776733,2.0,1500,0.0,1.4549098014831543,0.0,-1.0031912189845116e-08,1.0,-0.008494483307003975,0.0,0.028384365141391754,1.0
228,0.16570085287094116,0.16642260551452637,0.6678765416145325,2.0,1500,0.0,1.4569138288497925,0.0,-5.606691999560098e-09,1.0,-0.00828278623521328,0.0,0.026400962844491005,1.0
229,0.1657586693763733,0.18487289547920227,0.6493684649467468,2.0,1500,0.0,1.4589178562164307,0.0,-5.370659028614e-09,1.0,-0.00807148776948452,0.0,0.02446729503571987,1.0
230,0.16581648588180542,0.2033231556415558,0.6308603882789612,2.0,1500,0.0,1.4609218835830688,0.0,-7.939093826792032e-09,1.0,-0.007860586978495121,0.0,0.0225833673030138,1.0
231,0.16587424278259277,0.2217734307050705,0.6123523116111755,2.0,1500,0.0,1.462925910949707,0.0,-9.105294296318789e-09,1.0,-0.007650085259228945,0.0,0.020749179646372795,1.0
232,0.16593199968338013,0.24022261798381805,0.5938453674316406,2.0,1500,0.0,1.4649298191070557,0.0,-6.397545604386323e-09,1.0,-0.007439994718879461,0.0,0.01896483823657036,1.0
233,0.16598981618881226,0.25867289304733276,0.575337290763855,2.0,1500,0.0,1.4669338464736938,0.0,-7.56374607391308e-09,1.0,-0.007230289746075869,0.0,0.01723012886941433,1.0
234,0.16604763269424438,0.2771231532096863,0.5568292140960693,2.0,1500,0.0,1.468937873840332,0.0,-1.0132180428001902e-08,1.0,-0.007020983844995499,0.0,0.015545157715678215,1.0
235,0.16610532999038696,0.2955734431743622,0.5383211970329285,2.0,1500,0.0,1.4709419012069702,0.0,-4.3047267972440295e-09,1.0,-0.006812076084315777,0.0,0.013909932225942612,1.0
236,0.1661631464958191,0.3140237033367157,0.5198131203651428,2.0,1500,0.0,1.4729459285736084,0.0,-6.873161151332852e-09,1.0,-0.006603567395359278,0.0,0.012324441224336624,1.0
237,0.16622090339660645,0.33247289061546326,0.5013061761856079,2.0,1500,0.0,1.474949836730957,0.0,-4.165412015311176e-09,1.0,-0.006395469419658184,0.0,0.010788782499730587,1.0
238,0.16627871990203857,0.3509242534637451,0.4827970266342163,2.0,1500,0.0,1.4769539833068848,0.0,-3.614141430574591e-09,1.0,-0.0061877453699707985,0.0,0.009302684105932713,1.0
239,0.1663365364074707,0.3693734407424927,0.4642900228500366,2.0,1500,0.0,1.4789578914642334,0.0,-6.49781384254311e-09,1.0,-0.005980444140732288,0.0,0.007866495288908482,1.0
240,0.16639435291290283,0.3878237009048462,0.445781946182251,2.0,1500,0.0,1.4809619188308716,0.0,-9.066248196631932e-09,1.0,-0.005773528944700956,0.0,0.006479961331933737,1.0
241,0.16645213961601257,0.4062739908695221,0.4272738993167877,2.0,1500,0.0,1.4829659461975098,0.0,-6.0345044516907365e-09,1.0,-0.005567013286054134,0.0,0.005143169313669205,1.0
242,0.16650986671447754,0.424724280834198,0.40876585245132446,2.0,1500,0.0,1.484969973564148,0.0,-3.002761150838751e-09,1.0,-0.005360895302146673,0.0,0.0038561183027923107,1.0
243,0.16656771302223206,0.4431745111942291,0.3902578055858612,2.0,1500,0.0,1.4869740009307861,0.0,-5.5799520559673965e-09,1.0,-0.005155176389962435,0.0,0.002618805505335331,1.0
244,0.1666254699230194,0.4616237282752991,0.3717508018016815,2.0,1500,0.0,1.4889779090881348,0.0,-5.6591571429009946e-09,1.0,-0.004949867259711027,0.0,0.0014312997227534652,1.0
245,0.16668319702148438,0.480074018239975,0.35324275493621826,2.0,1500,0.0,1.490981936454773,0.0,-2.627413842049009e-09,1.0,-0.004744945093989372,0.0,0.0002934662625193596,1.0
246,0.1667410433292389,0.4985242486000061,0.334734708070755,2.0,1500,0.0,1.4929859638214111,0.0,-5.204604747177655e-09,1.0,-0.004540422465652227,0.0,-0.0007946297409944236,1.0
247,0.16679880023002625,0.5169745683670044,0.31622663140296936,2.0,1500,0.0,1.4949899911880493,0.0,-2.1641048952858455e-09,1.0,-0.004336297046393156,0.0,-0.0018329857848584652,1.0
248,0.16685661673545837,0.5354248285293579,0.2977185547351837,2.0,1500,0.0,1.4969940185546875,0.0,-4.732539249374668e-09,1.0,-0.0041325706988573074,0.0,-0.0028216028586030006,1.0
249,0.16691440343856812,0.5538750886917114,0.27921050786972046,2.0,1500,0.0,1.4989980459213257,0.0,-4.505262829468393e-09,1.0,-0.003929242957383394,0.0,-0.0037604779936373234,1.0
250,0.16697219014167786,0.5723253488540649,0.2607024610042572,2.0,1500,0.0,1.5010020732879639,0.0,-4.277986853651328e-09,1.0,-0.0037263138219714165,0.0,-0.004649613052606583,1.0
251,0.1670299917459488,0.5907745361328125,0.2421954721212387,2.0,1500,0.0,1.5030059814453125,0.0,-5.763803656577693e-09,1.0,-0.003523794934153557,0.0,-0.005488962400704622,1.0
252,0.16708779335021973,0.609224796295166,0.22368741035461426,2.0,1500,0.0,1.5050100088119507,0.0,-6.9343828457135714e-09,1.0,-0.00332166301086545,0.0,-0.00627862149849534,1.0
253,0.16714555025100708,0.6276751160621643,0.2051793336868286,2.0,1500,0.0,1.5070140361785889,0.0,-3.893882993821762e-09,1.0,-0.003119928762316704,0.0,-0.007018540054559708,1.0
254,0.16720335185527802,0.6461253762245178,0.18667127192020416,2.0,1500,0.0,1.509018063545227,0.0,-5.064461738868431e-09,1.0,-0.002918593818321824,0.0,-0.007708719465881586,1.0
255,0.16726107895374298,0.6645756959915161,0.1681632250547409,2.0,1500,0.0,1.5110220909118652,0.0,7.717485539515678e-10,1.0,-0.0027176570147275925,0.0,-0.008349155075848103,1.0
256,0.1673189103603363,0.6830248236656189,0.1496562659740448,2.0,1500,0.0,1.5130259990692139,0.0,-3.527292236071844e-09,1.0,-0.0025171313900500536,0.0,-0.00893982220441103,1.0
257,0.16737675666809082,0.7014761567115784,0.1311470866203308,2.0,1500,0.0,1.5150301456451416,0.0,-8.576199306276067e-09,1.0,-0.002316980389878154,0.0,-0.009480818174779415,1.0
258,0.16743452847003937,0.7199253439903259,0.1126401275396347,2.0,1500,0.0,1.5170340538024902,0.0,-7.266305779296545e-09,1.0,-0.002117251278832555,0.0,-0.009972008876502514,1.0
259,0.16749227046966553,0.7383756637573242,0.09413207322359085,2.0,1500,0.0,1.5190380811691284,0.0,-2.1290227358861102e-09,1.0,-0.0019179085502400994,0.0,-0.010413488373160362,1.0
260,0.16755008697509766,0.7568259239196777,0.0756239965558052,2.0,1500,0.0,1.5210421085357666,0.0,-4.697457089974932e-09,1.0,-0.0017189648933708668,0.0,-0.01080523245036602,1.0
261,0.167607843875885,0.7752751111984253,0.0571170374751091,2.0,1500,0.0,1.5230460166931152,0.0,-3.3875633409508055e-09,1.0,-0.0015204311348497868,0.0,-0.011147214099764824,1.0
262,0.16766567528247833,0.7937264442443848,0.0386078841984272,2.0,1500,0.0,1.525050163269043,0.0,-5.990223872487377e-09,1.0,-0.001322273281402886,0.0,-0.011439497582614422,1.0
263,0.16772344708442688,0.8121756315231323,0.020100923255085945,2.0,1500,0.0,1.5270540714263916,0.0,-4.85506213010467e-09,1.0,-0.0011245367350056767,0.0,-0.011682005599141121,1.0
264,0.16778123378753662,0.8306258916854858,0.0015928682405501604,2.0,1500,0.0,1.5290580987930298,0.0,-5.392237767409824e-09,1.0,-0.0009271871531382203,0.0,-0.0118747903034091,1.0
265,0.833120584487915,0.15139995515346527,0.015479473397135735,2.0,985,0.0,1.531062126159668,0.0,-4.4199616189288804e-10,1.0,-0.0007989334990270436,0.0,-0.010982624255120754,1.0
266,0.8341127038002014,0.13347071409225464,0.03241659328341484,2.0,985,0.0,1.5330661535263062,0.0,2.6314402046256902e-11,1.0,-0.0006724686245433986,0.0,-0.010021001100540161,1.0
267,0.8351048231124878,0.1155414804816246,0.049353718757629395,2.0,985,0.0,1.5350701808929443,0.0,-7.631311138567298e-10,1.0,-0.00054109439952299,0.0,-0.009090897627174854,1.0
268,0.8360968232154846,0.09761330485343933,0.06628982722759247,2.0,985,0.0,1.537074089050293,0.0,1.9718945920566e-10,1.0,-0.0004048188275191933,0.0,-0.008192364126443863,1.0
269,0.8370890617370605,0.07968299835920334,0.08322795480489731,2.0,985,0.0,1.5390782356262207,0.0,5.445829343031505e-10,1.0,-0.00026361719937995076,0.0,-0.0073252455331385136,1.0
270,0.8380811214447021,0.06175483018159866,0.10016407072544098,2.0,985,0.0,1.5410821437835693,0.0,6.160096044371954e-11,1.0,-0.00011752338468795642,0.0,-0.006489747203886509,1.0
271,0.8390732407569885,0.04382559284567833,0.11710119247436523,2.0,985,0.0,1.5430861711502075,0.0,-6.193288937250685e-12,1.0,3.3488511689938605e-05,0.0,-0.005685716401785612,1.0
272,0.8400653004646301,0.025896355509757996,0.1340383142232895,2.0,985,0.0,1.5450901985168457,0.0,-7.398753831822091e-11,1.0,0.00018940975132863969,0.0,-0.004913204349577427,1.0
273,0.8410574197769165,0.007968181744217873,0.15097442269325256,2.0,985,0.0,1.5470941066741943,0.0,7.110538269294864e-10,1.0,0.0003502311010379344,0.0,-0.004172253888100386,1.0
274,0.15846872329711914,0.01216138992458582,0.8293699026107788,2.0,693,0.0,1.549098253250122,0.0,6.612003833339486e-09,1.0,0.001061398652382195,0.0,-0.008250679820775986,1.0
275,0.1584094762802124,0.03404738008975983,0.807543158531189,2.0,693,0.0,1.5511021614074707,0.0,7.281059755115393e-09,1.0,0.002207576297223568,0.0,-0.015950219705700874,1.0
276,0.15835022926330566,0.055935971438884735,0.785713791847229,2.0,693,0.0,1.5531063079833984,0.0,5.114976442399666e-09,1.0,0.0033510723151266575,0.0,-0.023374784737825394,1.0
277,0.15829098224639893,0.07782196253538132,0.7638870477676392,2.0,693,0.0,1.555110216140747,0.0,5.876553910155735e-09,1.0,0.004491614643484354,0.0,-0.03052261471748352,1.0
278,0.15823179483413696,0.09970922768115997,0.7420589923858643,2.0,693,0.0,1.5571142435073853,0.0,2.583682601198234e-09,1.0,0.005629407241940498,0.0,-0.03739499673247337,1.0
279,0.15817248821258545,0.12159649282693863,0.7202309966087341,2.0,693,0.0,1.5591182708740234,0.0,5.228296462433946e-09,1.0,0.006764379795640707,0.0,-0.04399150609970093,1.0
280,0.15811336040496826,0.14348247647285461,0.6984041929244995,2.0,693,0.0,1.561122179031372,0.0,-6.877882152700465e-10,1.0,0.007896472699940205,0.0,-0.05031178891658783,1.0
281,0.15805411338806152,0.16537107527256012,0.6765748262405396,2.0,693,0.0,1.5631263256072998,0.0,-2.1136945527189255e-09,1.0,0.009025880135595798,0.0,-0.05635693296790123,1.0
282,0.15799480676651,0.1872570812702179,0.6547481417655945,2.0,693,0.0,1.5651302337646484,0.0,6.065722590875566e-09,1.0,0.010152334347367287,0.0,-0.06212550774216652,1.0
283,0.15793555974960327,0.20914436876773834,0.6329200863838196,2.0,693,0.0,1.5671342611312866,0.0,4.99338126402904e-09,1.0,0.011276038363575935,0.0,-0.06761855632066727,1.0
284,0.15787631273269653,0.23103167116641998,0.6110920310020447,2.0,693,0.0,1.5691382884979248,0.0,5.401393998738513e-09,1.0,0.012396925128996372,0.0,-0.07283573597669601,1.0
285,0.1578170657157898,0.25291895866394043,0.5892639756202698,2.0,693,0.0,1.571142315864563,0.0,4.329052671891986e-09,1.0,0.013514993712306023,0.0,-0.07777703553438187,1.0
286,0.15775775909423828,0.2748062312602997,0.5674359798431396,2.0,693,0.0,1.5731463432312012,0.0,7.713843785950303e-09,1.0,0.014630240388214588,0.0,-0.08244246244430542,1.0
287,0.15769857168197632,0.29669222235679626,0.545609176158905,2.0,693,0.0,1.5751502513885498,0.0,2.5379356394239494e-09,1.0,0.01574261114001274,0.0,-0.08683177828788757,1.0
288,0.15763932466506958,0.3185808062553406,0.5237798690795898,2.0,693,0.0,1.5771543979644775,0.0,5.56916157634646e-09,1.0,0.01685229130089283,0.0,-0.09094572067260742,1.0
289,0.15758007764816284,0.34046679735183716,0.501953125,2.0,693,0.0,1.5791583061218262,0.0,6.330739044102529e-09,1.0,0.017959022894501686,0.0,-0.09478332102298737,1.0
290,0.15752089023590088,0.3623540699481964,0.4801250696182251,2.0,693,0.0,1.5811623334884644,0.0,3.778044543878423e-09,1.0,0.019063007086515427,0.0,-0.09834528714418411,1.0
291,0.15746164321899414,0.38424137234687805,0.4582970142364502,2.0,693,0.0,1.5831663608551025,0.0,4.186056834498686e-09,1.0,0.02016417123377323,0.0,-0.10163138061761856,1.0
292,0.1574023962020874,0.40612736344337463,0.43647027015686035,2.0,693,0.0,1.5851702690124512,0.0,4.947634746343965e-09,1.0,0.021262450143694878,0.0,-0.10464143007993698,1.0
293,0.15734314918518066,0.42801594734191895,0.4146409034729004,2.0,693,0.0,1.587174415588379,0.0,2.0413746248948428e-09,1.0,0.022358043119311333,0.0,-0.10737594962120056,1.0
294,0.15728387236595154,0.4499019384384155,0.39281418919563293,2.0,693,0.0,1.5891783237457275,0.0,5.7716951218367285e-09,1.0,0.023450683802366257,0.0,-0.10983429104089737,1.0
295,0.1572246253490448,0.4717892110347748,0.37098613381385803,2.0,693,0.0,1.5911823511123657,0.0,3.219000399568017e-09,1.0,0.024540573358535767,0.0,-0.11201690137386322,1.0
296,0.15716537833213806,0.4936765134334564,0.34915807843208313,2.0,693,0.0,1.593186378479004,0.0,3.6270129122328854e-09,1.0,0.02562764845788479,0.0,-0.11392365396022797,1.0
297,0.1571061909198761,0.5155637860298157,0.3273300230503082,2.0,693,0.0,1.595190405845642,0.0,1.074318189964174e-09,1.0,0.02671191096305847,0.0,-0.11555454134941101,1.0
298,0.15704691410064697,0.5374510884284973,0.3055019974708557,2.0,693,0.0,1.5971944332122803,0.0,4.451073287725649e-09,1.0,0.027793345972895622,0.0,-0.11690954864025116,1.0
299,0.15698766708374023,0.5593370795249939,0.28367525339126587,2.0,693,0.0,1.599198341369629,0.0,5.212651199570928e-09,1.0,0.028871901333332062,0.0,-0.11798863112926483,1.0
300,0.1569284200668335,0.5812256932258606,0.2618458867073059,2.0,693,0.0,1.6012024879455566,0.0,5.267098757144595e-09,1.0,0.02994777075946331,0.0,-0.11879195272922516,1.0
301,0.15686917304992676,0.6031116843223572,0.24001914262771606,2.0,693,0.0,1.6032063961029053,0.0,6.028676224900664e-09,1.0,0.031020691618323326,0.0,-0.11931932717561722,1.0
302,0.1568099856376648,0.624998927116394,0.21819108724594116,2.0,693,0.0,1.6052104234695435,0.0,5.15274156676071e-10,1.0,0.032090865075588226,0.0,-0.11957085877656937,1.0
303,0.15675072371959686,0.6468862295150757,0.19636304676532745,2.0,693,0.0,1.6072144508361816,0.0,2.407658072911545e-09,1.0,0.03315821290016174,0.0,-0.11954652518033981,1.0
304,0.15669146180152893,0.6687722206115723,0.1745363175868988,2.0,693,0.0,1.6092183589935303,0.0,4.653607277305127e-09,1.0,0.03422268107533455,0.0,-0.11924634873867035,1.0
305,0.156632199883461,0.690660834312439,0.15270696580410004,2.0,693,0.0,1.611222505569458,0.0,6.1924261274270975e-09,1.0,0.03528445586562157,0.0,-0.11867024749517441,1.0
306,0.15657301247119904,0.7125467658042908,0.1308802217245102,2.0,693,0.0,1.6132264137268066,0.0,1.032589125316008e-09,1.0,0.0363432951271534,0.0,-0.11781835556030273,1.0
307,0.1565137505531311,0.7344340682029724,0.10905217379331589,2.0,693,0.0,1.6152304410934448,0.0,2.1827872842550278e-09,1.0,0.037399373948574066,0.0,-0.11669055372476578,1.0
308,0.1564544439315796,0.7563214302062988,0.08722411841154099,2.0,693,0.0,1.617234468460083,0.0,8.51221404474245e-09,1.0,0.0384526289999485,0.0,-0.11528687924146652,1.0
309,0.15639525651931763,0.7782086730003357,0.06539607793092728,2.0,693,0.0,1.6192384958267212,0.0,4.483183602133067e-09,1.0,0.039503078907728195,0.0,-0.11360733211040497,1.0
310,0.15633603930473328,0.8000959157943726,0.04356803745031357,2.0,693,0.0,1.6212425231933594,0.0,4.5415315952368474e-10,1.0,0.04055070877075195,0.0,-0.11165191233158112,1.0
