ptnum,analytic_vortex_core_vel_x,analytic_vortex_core_vel_y,analytic_vortex_core_vel_z,P_x,P_y,P_z,id,gamma
1171,0.3138815760612488,0.0,0.42563027143478394,-1.4976319074630737,0.0,1.1044228076934814,0,1.0
1172,0.3126707077026367,0.0,0.42652055621147156,-1.5007646083831787,0.0,1.1001620292663574,0,1.0
1173,0.3114573359489441,0.0,0.42740747332572937,-1.5038851499557495,0.0,1.0958924293518066,0,1.0
1174,0.31023502349853516,0.0,0.4282854199409485,-1.5069936513900757,0.0,1.091614007949829,0,1.0
1175,0.3090165853500366,0.0,0.4291653335094452,-1.5100899934768677,0.0,1.0873267650604248,0,1.0
1176,0.3077956736087799,0.0,0.4300418198108673,-1.513174057006836,0.0,1.0830307006835938,0,1.0
1177,0.306572288274765,0.0,0.43091481924057007,-1.51624596118927,0.0,1.078725814819336,0,1.0
1178,0.30534628033638,0.0,0.43178442120552063,-1.5193055868148804,0.0,1.074412226676941,0,1.0
1179,0.3041241466999054,0.0,0.43265604972839355,-1.522352933883667,0.0,1.0700899362564087,0,1.0
1180,0.3028932213783264,0.0,0.4335187077522278,-1.5253880023956299,0.0,1.0657590627670288,0,1.0
1181,0.30165380239486694,0.0,0.4343721270561218,-1.528410792350769,0.0,1.0614196062088013,0,1.0
1182,0.3004181385040283,0.0,0.435227632522583,-1.531421184539795,0.0,1.057071566581726,0,1.0
1183,0.2991800308227539,0.0,0.43607965111732483,-1.5344191789627075,0.0,1.0527150630950928,0,1.0
1184,0.29794561862945557,0.0,0.43693384528160095,-1.5374047756195068,0.0,1.0483499765396118,0,1.0
1185,0.2966964840888977,0.0,0.437773197889328,-1.5403779745101929,0.0,1.0439764261245728,0,1.0
1186,0.2954511344432831,0.0,0.4386146068572998,-1.5433387756347656,0.0,1.0395944118499756,0,1.0
1187,0.29420948028564453,0.0,0.43945828080177307,-1.5462870597839355,0.0,1.0352040529251099,0,1.0
1188,0.29295334219932556,0.0,0.4402868449687958,-1.5492228269577026,0.0,1.0308053493499756,0,1.0
1189,0.29170680046081543,0.0,0.44112348556518555,-1.552146077156067,0.0,1.0263983011245728,0,1.0
1190,0.2904519736766815,0.0,0.4419507086277008,-1.5550568103790283,0.0,1.0219829082489014,0,1.0
1191,0.28919482231140137,0.0,0.44277438521385193,-1.557955026626587,0.0,1.017559289932251,0,1.0
1192,0.2879352867603302,0.0,0.44359445571899414,-1.5608406066894531,0.0,1.0131275653839111,0,1.0
1193,0.28667333722114563,0.0,0.444411039352417,-1.5637136697769165,0.0,1.0086874961853027,0,1.0
1194,0.28540921211242676,0.0,0.44522395730018616,-1.566573977470398,0.0,1.0042394399642944,0,1.0
1195,0.28414276242256165,0.0,0.4460332691669464,-1.5694217681884766,0.0,0.9997830986976624,0,1.0
1196,0.28287404775619507,0.0,0.44683897495269775,-1.5722568035125732,0.0,0.9953187704086304,0,1.0
1197,0.28160297870635986,0.0,0.4476410746574402,-1.575079083442688,0.0,0.9908463954925537,0,1.0
1198,0.28032350540161133,0.0,0.44842949509620667,-1.5778886079788208,0.0,0.9863660931587219,0,1.0
1199,0.2790539860725403,0.0,0.4492345154285431,-1.5806854963302612,0.0,0.9818778038024902,0,1.0
1200,0.27777615189552307,0.0,0.450025737285614,-1.5834696292877197,0.0,0.9773815870285034,0,1.0
1201,0.2764960825443268,0.0,0.4508133828639984,-1.5862408876419067,0.0,0.9728774428367615,0,1.0
1202,0.2752138078212738,0.0,0.45159733295440674,-1.5889993906021118,0.0,0.9683654308319092,0,1.0
1203,0.273929238319397,0.0,0.45237764716148376,-1.5917450189590454,0.0,0.9638456106185913,0,1.0
1204,0.2726365625858307,0.0,0.4531441628932953,-1.5944777727127075,0.0,0.9593180418014526,0,1.0
1205,0.27134761214256287,0.0,0.45391711592674255,-1.5971976518630981,0.0,0.9547827243804932,0,1.0
1206,0.2700565457344055,0.0,0.4546864628791809,-1.5999046564102173,0.0,0.9502397179603577,0,1.0
1207,0.2687632143497467,0.0,0.4554520845413208,-1.602598786354065,0.0,0.9456890225410461,0,1.0
1208,0.26746776700019836,0.0,0.4562141001224518,-1.6052799224853516,0.0,0.9411306977272034,0,1.0
1209,0.2661701738834381,0.0,0.4569723904132843,-1.6079480648040771,0.0,0.9365647435188293,0,1.0
1210,0.264870285987854,0.0,0.45772701501846313,-1.6106033325195312,0.0,0.9319911599159241,0,1.0
1211,0.2635684013366699,0.0,0.4584779143333435,-1.6132454872131348,0.0,0.9274101257324219,0,1.0
1212,0.2622643709182739,0.0,0.4592251181602478,-1.6158746480941772,0.0,0.922821581363678,0,1.0
1213,0.26096391677856445,0.0,0.4599789083003998,-1.6184908151626587,0.0,0.9182255864143372,0,1.0
1214,0.259655624628067,0.0,0.4607187509536743,-1.6210938692092896,0.0,0.9136221408843994,0,1.0
1215,0.25834524631500244,0.0,0.4614547789096832,-1.6236838102340698,0.0,0.9090113043785095,0,1.0
1216,0.25703269243240356,0.0,0.4621872007846832,-1.626260757446289,0.0,0.9043930768966675,0,1.0
1217,0.2557181417942047,0.0,0.4629157781600952,-1.6288244724273682,0.0,0.8997675776481628,0,1.0
1218,0.2544015049934387,0.0,0.46364066004753113,-1.6313750743865967,0.0,0.8951348066329956,0,1.0
1219,0.2530827522277832,0.0,0.4643618166446686,-1.633912444114685,0.0,0.8904947638511658,0,1.0
1220,0.2517620325088501,0.0,0.4650791883468628,-1.6364367008209229,0.0,0.8858475685119629,0,1.0
1221,0.25043925642967224,0.0,0.46579283475875854,-1.638947606086731,0.0,0.8811932802200317,0,1.0
1222,0.24910904467105865,0.0,0.4664963185787201,-1.6414453983306885,0.0,0.8765318393707275,0,1.0
1223,0.2477877140045166,0.0,0.46720877289772034,-1.6439298391342163,0.0,0.8718633055686951,0,1.0
1224,0.24645881354808807,0.0,0.46791112422943115,-1.646401047706604,0.0,0.8671877384185791,0,1.0
1225,0.24512803554534912,0.0,0.46860966086387634,-1.648858904838562,0.0,0.8625051975250244,0,1.0
1226,0.24379530549049377,0.0,0.4693044126033783,-1.6513034105300903,0.0,0.857815682888031,0,1.0
1227,0.24245527386665344,0.0,0.46998482942581177,-1.653734564781189,0.0,0.8531192541122437,0,1.0
1228,0.2411186248064041,0.0,0.47067198157310486,-1.656152367591858,0.0,0.8484159708023071,0,1.0
1229,0.23977921903133392,0.0,0.4713592231273651,-1.6585568189620972,0.0,0.8437057733535767,0,1.0
1230,0.23843947052955627,0.0,0.47203487157821655,-1.6609479188919067,0.0,0.8389887809753418,0,1.0
1231,0.23709692060947418,0.0,0.47271063923835754,-1.6633256673812866,0.0,0.8342649936676025,0,1.0
1232,0.23575253784656525,0.0,0.4733825623989105,-1.6656899452209473,0.0,0.8295345306396484,0,1.0
1233,0.2344062775373459,0.0,0.4740506410598755,-1.6680407524108887,0.0,0.8247973322868347,0,1.0
1234,0.23305809497833252,0.0,0.47471487522125244,-1.6703780889511108,0.0,0.8200533986091614,0,1.0
1235,0.23171310126781464,0.0,0.47538599371910095,-1.6727019548416138,0.0,0.8153029084205627,0,1.0
1236,0.2303561121225357,0.0,0.4760318994522095,-1.675012230873108,0.0,0.8105458617210388,0,1.0
1237,0.2290073186159134,0.0,0.47669532895088196,-1.6773090362548828,0.0,0.8057822585105896,0,1.0
1238,0.2276465743780136,0.0,0.47733354568481445,-1.679592251777649,0.0,0.8010120987892151,0,1.0
1239,0.22628909349441528,0.0,0.4779786169528961,-1.6818618774414062,0.0,0.7962354421615601,0,1.0
1240,0.2249297946691513,0.0,0.4786198139190674,-1.6841180324554443,0.0,0.7914523482322693,0,1.0
1241,0.22356866300106049,0.0,0.47925710678100586,-1.686360478401184,0.0,0.7866628766059875,0,1.0
1242,0.2222047746181488,0.0,0.47989436984062195,-1.688589334487915,0.0,0.7818670868873596,0,1.0
1243,0.22084090113639832,0.0,0.4805201292037964,-1.6908046007156372,0.0,0.7770649790763855,0,1.0
1244,0.21947342157363892,0.0,0.4811496436595917,-1.693006157875061,0.0,0.77225661277771,0,1.0
1245,0.21810513734817505,0.0,0.48177143931388855,-1.6951940059661865,0.0,0.7674420475959778,0,1.0
1246,0.2167350798845291,0.0,0.482389360666275,-1.6973682641983032,0.0,0.7626212239265442,0,1.0
1247,0.21536430716514587,0.0,0.4829995036125183,-1.6995288133621216,0.0,0.7577942609786987,0,1.0
1248,0.21399076282978058,0.0,0.4836096167564392,-1.701675534248352,0.0,0.7529611587524414,0,1.0
1249,0.21261447668075562,0.0,0.48421964049339294,-1.7038085460662842,0.0,0.748121976852417,0,1.0
1250,0.21123738586902618,0.0,0.48482197523117065,-1.705927848815918,0.0,0.7432767152786255,0,1.0
1251,0.20985974371433258,0.0,0.4854165315628052,-1.7080333232879639,0.0,0.7384254932403564,0,1.0
1252,0.20847831666469574,0.0,0.48601478338241577,-1.7101249694824219,0.0,0.7335683107376099,0,1.0
1253,0.20709624886512756,0.0,0.48660531640052795,-1.7122029066085815,0.0,0.7287051677703857,0,1.0
1254,0.20571237802505493,0.0,0.48719194531440735,-1.7142670154571533,0.0,0.7238361239433289,0,1.0
1255,0.20432807505130768,0.0,0.48777079582214355,-1.7163172960281372,0.0,0.718961238861084,0,1.0
1256,0.20294103026390076,0.0,0.4883494973182678,-1.7183536291122437,0.0,0.7140806317329407,0,1.0
1257,0.2015523612499237,0.0,0.4889242649078369,-1.7203761339187622,0.0,0.7091941833496094,0,1.0
1258,0.20016205310821533,0.0,0.4894951283931732,-1.7223846912384033,0.0,0.7043020129203796,0,1.0
1259,0.19877001643180847,0.0,0.49006202816963196,-1.724379301071167,0.0,0.6994041800498962,0,1.0
1260,0.1973753124475479,0.0,0.49062874913215637,-1.7263599634170532,0.0,0.6945006847381592,0,1.0
1261,0.19598017632961273,0.0,0.4911876916885376,-1.7283267974853516,0.0,0.6895915865898132,0,1.0
1262,0.19458463788032532,0.0,0.491738885641098,-1.7302796840667725,0.0,0.6846768856048584,0,1.0
1263,0.19318634271621704,0.0,0.4922899007797241,-1.7322185039520264,0.0,0.6797567009925842,0,1.0
1264,0.1917853057384491,0.0,0.4928407371044159,-1.7341433763504028,0.0,0.6748310327529907,0,1.0
1265,0.19038501381874084,0.0,0.49338001012802124,-1.7360543012619019,0.0,0.6698998808860779,0,1.0
1266,0.18898208439350128,0.0,0.49391910433769226,-1.7379511594772339,0.0,0.6649633646011353,0,1.0
1267,0.18757762014865875,0.0,0.49445417523384094,-1.739833950996399,0.0,0.6600214242935181,0,1.0
1268,0.18617165088653564,0.0,0.49498528242111206,-1.741702675819397,0.0,0.6550741791725159,0,1.0
1269,0.18476417660713196,0.0,0.49551236629486084,-1.743557333946228,0.0,0.6501216292381287,0,1.0
1270,0.18335507810115814,0.0,0.49603548645973206,-1.745397925376892,0.0,0.6451638340950012,0,1.0
1271,0.18194463849067688,0.0,0.49655458331108093,-1.7472244501113892,0.0,0.6402007937431335,0,1.0
1272,0.18053272366523743,0.0,0.49706965684890747,-1.7490367889404297,0.0,0.6352326273918152,0,1.0
1273,0.17911936342716217,0.0,0.49758070707321167,-1.7508350610733032,0.0,0.6302593350410461,0,1.0
1274,0.17770323157310486,0.0,0.4980914890766144,-1.7526191473007202,0.0,0.6252809166908264,0,1.0
1275,0.17628829181194305,0.0,0.49859076738357544,-1.7543891668319702,0.0,0.6202974915504456,0,1.0
1276,0.17487047612667084,0.0,0.4990898072719574,-1.7561450004577637,0.0,0.6153090000152588,0,1.0
1277,0.17345139384269714,0.0,0.49958476424217224,-1.7578866481781006,0.0,0.6103156208992004,0,1.0
1278,0.17203088104724884,0.0,0.5000756978988647,-1.7596139907836914,0.0,0.6053172945976257,0,1.0
1279,0.17060765624046326,0.0,0.500566303730011,-1.7613271474838257,0.0,0.6003140211105347,0,1.0
1280,0.16918574273586273,0.0,0.5010454058647156,-1.7630261182785034,0.0,0.595305860042572,0,1.0
1281,0.16776101291179657,0.0,0.5015242099761963,-1.7647109031677246,0.0,0.5902929306030273,0,1.0
1282,0.16633503139019012,0.0,0.5019989609718323,-1.7663813829421997,0.0,0.5852753520011902,0,1.0
1283,0.16490769386291504,0.0,0.5024696588516235,-1.7680375576019287,0.0,0.5802529454231262,0,1.0
1284,0.1634790450334549,0.0,0.5029363036155701,-1.7696795463562012,0.0,0.575225830078125,0,1.0
1285,0.16205255687236786,0.0,0.5034101605415344,-1.7713072299957275,0.0,0.5701941251754761,0,1.0
1286,0.16062112152576447,0.0,0.5038686394691467,-1.7729206085205078,0.0,0.5651577711105347,0,1.0
1287,0.15918520092964172,0.0,0.5043118000030518,-1.7745195627212524,0.0,0.5601169466972351,0,1.0
1288,0.157751202583313,0.0,0.5047621726989746,-1.776104211807251,0.0,0.5550714731216431,0,1.0
1289,0.15631943941116333,0.0,0.5052197575569153,-1.7776745557785034,0.0,0.5500215888023376,0,1.0
1290,0.15487965941429138,0.0,0.5056506991386414,-1.7792304754257202,0.0,0.5449672937393188,0,1.0
1291,0.15344201028347015,0.0,0.5060887932777405,-1.780772089958191,0.0,0.5399085879325867,0,1.0
1292,0.15200309455394745,0.0,0.5065228343009949,-1.782299280166626,0.0,0.5348454117774963,0,1.0
1293,0.15056146681308746,0.0,0.5069564580917358,-1.7838120460510254,0.0,0.5297779440879822,0,1.0
1294,0.14912152290344238,0.0,0.5073786377906799,-1.7853105068206787,0.0,0.524706244468689,0,1.0
1295,0.14767895638942719,0.0,0.5078004002571106,-1.7867945432662964,0.0,0.5196303725242615,0,1.0
1296,0.14623522758483887,0.0,0.508217990398407,-1.7882641553878784,0.0,0.5145502686500549,0,1.0
1297,0.14479030668735504,0.0,0.5086315274238586,-1.7897192239761353,0.0,0.5094659924507141,0,1.0
1298,0.1433442234992981,0.0,0.5090409517288208,-1.7911598682403564,0.0,0.504377543926239,0,1.0
1299,0.14189697802066803,0.0,0.5094463229179382,-1.792586088180542,0.0,0.4992850422859192,0,1.0
1300,0.14044858515262604,0.0,0.5098475217819214,-1.7939977645874023,0.0,0.494188517332077,0,1.0
1301,0.13899894058704376,0.0,0.5102446675300598,-1.795395016670227,0.0,0.4890880584716797,0,1.0
1302,0.1375482827425003,0.0,0.510637640953064,-1.7967777252197266,0.0,0.48398357629776,0,1.0
1303,0.13609491288661957,0.0,0.5110301375389099,-1.7981458902359009,0.0,0.47887519001960754,0,1.0
1304,0.13464204967021942,0.0,0.5114147663116455,-1.79949951171875,0.0,0.47376298904418945,0,1.0
1305,0.13318808376789093,0.0,0.5117953419685364,-1.8008387088775635,0.0,0.46864691376686096,0,1.0
1306,0.13173305988311768,0.0,0.5121718049049377,-1.8021633625030518,0.0,0.4635270833969116,0,1.0
1307,0.13027696311473846,0.0,0.5125440955162048,-1.8034733533859253,0.0,0.4584035277366638,0,1.0
1308,0.12881982326507568,0.0,0.5129122734069824,-1.8047688007354736,0.0,0.45327624678611755,0,1.0
1309,0.1273615062236786,0.0,0.5132763385772705,-1.8060497045516968,0.0,0.4481452703475952,0,1.0
1310,0.12590229511260986,0.0,0.5136362314224243,-1.8073160648345947,0.0,0.44301068782806396,0,1.0
1311,0.12444204837083817,0.0,0.5139919519424438,-1.808567762374878,0.0,0.4378725290298462,0,1.0
1312,0.12298081070184708,0.0,0.5143435597419739,-1.809804916381836,0.0,0.43273085355758667,0,1.0
1313,0.12151971459388733,0.0,0.5146956443786621,-1.8110274076461792,0.0,0.427585631608963,0,1.0
1314,0.12005636096000671,0.0,0.5150389671325684,-1.8122352361679077,0.0,0.42243698239326477,0,1.0
1315,0.11859216541051865,0.0,0.5153780579566956,-1.813428521156311,0.0,0.41728490591049194,0,1.0
1316,0.11712592095136642,0.0,0.515708327293396,-1.8146071434020996,0.0,0.4121294915676117,0,1.0
1317,0.11565982550382614,0.0,0.5160391330718994,-1.8157711029052734,0.0,0.4069707691669464,0,1.0
1318,0.11419280618429184,0.0,0.5163657069206238,-1.8169203996658325,0.0,0.4018087089061737,0,1.0
1319,0.11272485554218292,0.0,0.5166881680488586,-1.8180550336837769,0.0,0.3966434597969055,0,1.0
1320,0.11125587671995163,0.0,0.5170064568519592,-1.819174885749817,0.0,0.39147496223449707,0,1.0
1321,0.10978612303733826,0.0,0.5173205733299255,-1.8202800750732422,0.0,0.3863033354282379,0,1.0
1322,0.10831548273563385,0.0,0.5176305174827576,-1.8213706016540527,0.0,0.38112857937812805,0,1.0
1323,0.10684578865766525,0.0,0.5179327130317688,-1.8224464654922485,0.0,0.37595072388648987,0,1.0
1324,0.10537158697843552,0.0,0.5182377696037292,-1.82350754737854,0.0,0.37076979875564575,0,1.0
1325,0.10389836877584457,0.0,0.5185351967811584,-1.8245538473129272,0.0,0.36558592319488525,0,1.0
1326,0.10242429375648499,0.0,0.5188283324241638,-1.8255854845046997,0.0,0.36039912700653076,0,1.0
1327,0.10094927251338959,0.0,0.5191173553466797,-1.8266023397445679,0.0,0.3552094101905823,0,1.0
1328,0.09947356581687927,0.0,0.5194021463394165,-1.8276044130325317,0.0,0.3500168025493622,0,1.0
1329,0.09799704700708389,0.0,0.519682765007019,-1.8285918235778809,0.0,0.34482133388519287,0,1.0
1330,0.09651974588632584,0.0,0.5199591517448425,-1.8295644521713257,0.0,0.3396231234073639,0,1.0
1331,0.0950416624546051,0.0,0.5202313661575317,-1.8305222988128662,0.0,0.33442214131355286,0,1.0
1332,0.09356459230184555,0.0,0.5204958915710449,-1.8314653635025024,0.0,0.32921844720840454,0,1.0
1333,0.09208308160305023,0.0,0.5207632184028625,-1.8323935270309448,0.0,0.3240121603012085,0,1.0
1334,0.09060357511043549,0.0,0.5210275053977966,-1.833306908607483,0.0,0.31880325078964233,0,1.0
1335,0.089122474193573,0.0,0.5212829113006592,-1.8342055082321167,0.0,0.31359171867370605,0,1.0
1336,0.0876406580209732,0.0,0.5215341448783875,-1.8350893259048462,0.0,0.3083776533603668,0,1.0
1337,0.0861581340432167,0.0,0.5217810869216919,-1.8359583616256714,0.0,0.3031611144542694,0,1.0
1338,0.08467491716146469,0.0,0.5220238566398621,-1.8368124961853027,0.0,0.2979421317577362,0,1.0
1339,0.08319009840488434,0.0,0.5222576260566711,-1.8376518487930298,0.0,0.2927207350730896,0,1.0
1340,0.08170630037784576,0.0,0.5224966406822205,-1.838476300239563,0.0,0.28749698400497437,0,1.0
1341,0.0802203118801117,0.0,0.5227219462394714,-1.839285969734192,0.0,0.2822709083557129,0,1.0
1342,0.07873444259166718,0.0,0.5229478478431702,-1.840080738067627,0.0,0.27704253792762756,0,1.0
1343,0.07724867016077042,0.0,0.5231742858886719,-1.8408606052398682,0.0,0.27181193232536316,0,1.0
1344,0.07576151937246323,0.0,0.5233917236328125,-1.841625690460205,0.0,0.26657912135124207,0,1.0
1345,0.07427363842725754,0.0,0.5236049294471741,-1.8423758745193481,0.0,0.26134416460990906,0,1.0
1346,0.07278528064489365,0.0,0.5238138437271118,-1.8431111574172974,0.0,0.2561070919036865,0,1.0
1347,0.0712963342666626,0.0,0.5240185856819153,-1.8438315391540527,0.0,0.25086793303489685,0,1.0
1348,0.06980681419372559,0.0,0.5242190957069397,-1.8445370197296143,0.0,0.2456267774105072,0,1.0
1349,0.06832001358270645,0.0,0.5244185328483582,-1.845227599143982,0.0,0.24038363993167877,0,1.0
1350,0.0668293759226799,0.0,0.5246105790138245,-1.8459032773971558,0.0,0.23513856530189514,0,1.0
1351,0.06533806025981903,0.0,0.5247983336448669,-1.8465640544891357,0.0,0.2298915833234787,0,1.0
1352,0.06384635716676712,0.0,0.5249819755554199,-1.8472099304199219,0.0,0.22464267909526825,0,1.0
1353,0.06235412508249283,0.0,0.5251612663269043,-1.8478409051895142,0.0,0.21939195692539215,0,1.0
1354,0.060861267149448395,0.0,0.5253363847732544,-1.8484569787979126,0.0,0.21413946151733398,0,1.0
1355,0.05936804413795471,0.0,0.5255072712898254,-1.8490581512451172,0.0,0.2088852971792221,0,1.0
1356,0.057874344289302826,0.0,0.5256738662719727,-1.8496443033218384,0.0,0.20362944900989532,0,1.0
1357,0.056380171328783035,0.0,0.525836169719696,-1.8502155542373657,0.0,0.19837188720703125,0,1.0
1358,0.05488542094826698,0.0,0.5259943008422852,-1.8507719039916992,0.0,0.19311277568340302,0,1.0
1359,0.05339035019278526,0.0,0.5261481404304504,-1.8513132333755493,0.0,0.18785211443901062,0,1.0
1360,0.05189485102891922,0.0,0.5262977480888367,-1.8518396615982056,0.0,0.18258993327617645,0,1.0
1361,0.05039893090724945,0.0,0.5264431238174438,-1.8523510694503784,0.0,0.1773262768983841,0,1.0
1362,0.04889943450689316,0.0,0.5265809893608093,-1.8528475761413574,0.0,0.17206119000911713,0,1.0
1363,0.04740576073527336,0.0,0.5267211198806763,-1.853329062461853,0.0,0.16679471731185913,0,1.0
1364,0.04590865224599838,0.0,0.5268537402153015,-1.8537956476211548,0.0,0.1615268886089325,0,1.0
1365,0.044411178678274155,0.0,0.5269820094108582,-1.8542472124099731,0.0,0.156257763504982,0,1.0
1366,0.042913347482681274,0.0,0.5271061062812805,-1.854683756828308,0.0,0.15098729729652405,0,1.0
1367,0.04141504317522049,0.0,0.5272259712219238,-1.8551054000854492,0.0,0.14571568369865417,0,1.0
1368,0.03991652652621269,0.0,0.5273414850234985,-1.855512022972107,0.0,0.14044289290905,0,1.0
1369,0.03841768950223923,0.0,0.527452826499939,-1.8559036254882812,0.0,0.13516898453235626,0,1.0
1370,0.03691854327917099,0.0,0.5275598764419556,-1.8562803268432617,0.0,0.12989398837089539,0,1.0
1371,0.03541909530758858,0.0,0.5276626348495483,-1.8566420078277588,0.0,0.12461785227060318,0,1.0
1372,0.03391924127936363,0.0,0.5277612209320068,-1.8569886684417725,0.0,0.11934078484773636,0,1.0
1373,0.03241923078894615,0.0,0.5278555154800415,-1.8573203086853027,0.0,0.11406276375055313,0,1.0
1374,0.030918965116143227,0.0,0.5279455184936523,-1.8576369285583496,0.0,0.10878375172615051,0,1.0
1375,0.029418323189020157,0.0,0.5280312299728394,-1.8579386472702026,0.0,0.10350384563207626,0,1.0
1376,0.02791452780365944,0.0,0.5281093120574951,-1.8582253456115723,0.0,0.09822317957878113,0,1.0
1377,0.026413558050990105,0.0,0.5281865000724792,-1.8584970235824585,0.0,0.09294172376394272,0,1.0
1378,0.02491237223148346,0.0,0.5282594561576843,-1.8587536811828613,0.0,0.08765954524278641,0,1.0
1379,0.023410987108945847,0.0,0.5283281207084656,-1.8589953184127808,0.0,0.0823766440153122,0,1.0
1380,0.021909411996603012,0.0,0.528392493724823,-1.8592219352722168,0.0,0.07709307223558426,0,1.0
1381,0.020407535135746002,0.0,0.5284526348114014,-1.8594335317611694,0.0,0.07180888205766678,0,1.0
1382,0.01890561729669571,0.0,0.5285085439682007,-1.8596301078796387,0.0,0.06652411073446274,0,1.0
1383,0.01740354858338833,0.0,0.5285601019859314,-1.8598116636276245,0.0,0.06123879924416542,0,1.0
1384,0.015901340171694756,0.0,0.5286074280738831,-1.859978199005127,0.0,0.055952996015548706,0,1.0
1385,0.014399003237485886,0.0,0.5286505222320557,-1.860129714012146,0.0,0.05066674202680588,0,1.0
1386,0.012896406464278698,0.0,0.5286844372749329,-1.8602662086486816,0.0,0.04538007825613022,0,1.0
1387,0.011393736116588116,0.0,0.5287189483642578,-1.8603876829147339,0.0,0.040093012154102325,0,1.0
1388,0.009891098365187645,0.0,0.5287492275238037,-1.8604941368103027,0.0,0.034805670380592346,0,1.0
1389,0.008388383314013481,0.0,0.5287752151489258,-1.8605855703353882,0.0,0.029518015682697296,0,1.0
1390,0.006885597947984934,0.0,0.528796911239624,-1.8606619834899902,0.0,0.024230122566223145,0,1.0
1391,0.005385220050811768,0.0,0.5288112163543701,-1.8607233762741089,0.0,0.018942032009363174,0,1.0
1392,0.0038797487504780293,0.0,0.5288274884223938,-1.8607696294784546,0.0,0.013653788715600967,0,1.0
1393,0.002376834163442254,0.0,0.5288363695144653,-1.860800862312317,0.0,0.008365467190742493,0,1.0
1394,0.0008739003678783774,0.0,0.5288410186767578,-1.8608170747756958,0.0,0.0030770781449973583,0,1.0
1395,-0.000629055080935359,0.0,0.5288462042808533,-1.8608182668685913,0.0,-0.0022113388404250145,0,1.0
1396,-0.002132004825398326,0.0,0.5288422703742981,-1.8608044385910034,0.0,-0.007499756291508675,0,1.0
1397,-0.003634937107563019,0.0,0.5288341045379639,-1.8607755899429321,0.0,-0.012788113206624985,0,1.0
1398,-0.005137839820235968,0.0,0.528821587562561,-1.8607317209243774,0.0,-0.018076367676258087,0,1.0
1399,-0.0066408272832632065,0.0,0.5288048386573792,-1.8606728315353394,0.0,-0.023364491760730743,0,1.0
1400,-0.008140831254422665,0.0,0.5287874341011047,-1.8605989217758179,0.0,-0.028652412816882133,0,1.0
1401,-0.00964637752622366,0.0,0.5287585854530334,-1.860509991645813,0.0,-0.03394012525677681,0,1.0
1402,-0.011149042285978794,0.0,0.5287290215492249,-1.8604060411453247,0.0,-0.03922755643725395,0,1.0
1403,-0.012651616707444191,0.0,0.5286952257156372,-1.860287070274353,0.0,-0.044514670968055725,0,1.0
1404,-0.014154109172523022,0.0,0.5286523103713989,-1.860153079032898,0.0,-0.049801379442214966,0,1.0
1405,-0.015656454488635063,0.0,0.5286099314689636,-1.8600040674209595,0.0,-0.055087678134441376,0,1.0
1406,-0.017158670350909233,0.0,0.5285633206367493,-1.8598400354385376,0.0,-0.06037352979183197,0,1.0
1407,-0.01866075024008751,0.0,0.5285124182701111,-1.8596609830856323,0.0,-0.06565894186496735,0,1.0
1408,-0.020160067826509476,0.0,0.5284542441368103,-1.8594669103622437,0.0,-0.07094385474920273,0,1.0
1409,-0.021661825478076935,0.0,0.5283947587013245,-1.8592578172683716,0.0,-0.07622818648815155,0,1.0
1410,-0.023163406178355217,0.0,0.5283311009407043,-1.8590337038040161,0.0,-0.08151181042194366,0,1.0
1411,-0.024664927273988724,0.0,0.5282630920410156,-1.8587945699691772,0.0,-0.08679477870464325,0,1.0
1412,-0.026166122406721115,0.0,0.5281909108161926,-1.858540415763855,0.0,-0.09207701683044434,0,1.0
1413,-0.02766784466803074,0.0,0.5281262397766113,-1.8582712411880493,0.0,-0.09735856205224991,0,1.0
1414,-0.029167866334319115,0.0,0.5280336737632751,-1.8579870462417603,0.0,-0.10263931751251221,0,1.0
1415,-0.030668392777442932,0.0,0.5279486179351807,-1.8576878309249878,0.0,-0.10791922360658646,0,1.0
1416,-0.0321686677634716,0.0,0.5278593301773071,-1.857373595237732,0.0,-0.11319822818040848,0,1.0
1417,-0.03366868570446968,0.0,0.5277657508850098,-1.8570443391799927,0.0,-0.11847641319036484,0,1.0
1418,-0.03516843169927597,0.0,0.5276679396629333,-1.8567001819610596,0.0,-0.12375357747077942,0,1.0
1419,-0.03666883334517479,0.0,0.5275776386260986,-1.856341004371643,0.0,-0.1290297657251358,0,1.0
1420,-0.038167063146829605,0.0,0.5274595618247986,-1.8559668064117432,0.0,-0.13430491089820862,0,1.0
1421,-0.03966604173183441,0.0,0.5273488759994507,-1.8555775880813599,0.0,-0.13957904279232025,0,1.0
1422,-0.041164580732584,0.0,0.5272340178489685,-1.8551734685897827,0.0,-0.144851952791214,0,1.0
1423,-0.04266385734081268,0.0,0.527126669883728,-1.8547543287277222,0.0,-0.1501237154006958,0,1.0
1424,-0.044160645455121994,0.0,0.526991605758667,-1.8543201684951782,0.0,-0.1553942710161209,0,1.0
1425,-0.04565928503870964,0.0,0.5268757343292236,-1.8538711071014404,0.0,-0.1606636643409729,0,1.0
1426,-0.047156453132629395,0.0,0.5267438292503357,-1.8534070253372192,0.0,-0.16593176126480103,0,1.0
1427,-0.048653364181518555,0.0,0.5266076922416687,-1.8529279232025146,0.0,-0.17119841277599335,0,1.0
1428,-0.050149764865636826,0.0,0.5264672636985779,-1.8524339199066162,0.0,-0.17646370828151703,0,1.0
